Order No,Order Date,Line No,Ship To Address No,Item Code,Order Qty,Quantity Shipped
541036,2/17/2019,5,1642075,1040776,1,1
541036,2/17/2019,6,1642075,1041106,2,2
541037,2/17/2019,1,43824769,10135132,1,1
541037,2/17/2019,2,43824769,10137992,1,1
541037,2/17/2019,3,43824769,1041105,1,1
541039,2/17/2019,1,43824777,1041106,1,1
541040,2/17/2019,1,1254706,1040774,1,1
541041,2/17/2019,1,1254711,10137992,2,2
541041,2/17/2019,2,1254711,1040774,1,1
541041,2/17/2019,3,1254711,1040776,1,1
541041,2/17/2019,4,1254711,1041105,2,2
541042,2/17/2019,1,1254720,10135140,1,1
541042,2/17/2019,2,1254720,1040765,1,1
541042,2/17/2019,3,1254720,1040774,1,1
541042,2/17/2019,4,1254720,1041106,1,1
541044,2/17/2019,1,1912432,1040774,1,1
541044,2/17/2019,2,1912432,1040765,1,1
541045,2/17/2019,1,1254721,10135132,1,1
541045,2/17/2019,2,1254721,10137992,1,1
541045,2/17/2019,3,1254721,1040774,1,1
541045,2/17/2019,4,1254721,1041106,1,1
541045,2/17/2019,5,1254721,1041105,1,1
541046,2/17/2019,1,1633157,1041106,2,2
541047,2/17/2019,1,1254707,10137992,5,5
541047,2/17/2019,2,1254707,1040765,2,2
541047,2/17/2019,3,1254707,1040774,1,1
541047,2/17/2019,4,1254707,1041106,1,1
541048,2/17/2019,1,1551997,10135132,1,1
541048,2/17/2019,2,1551997,1040774,1,1
541048,2/17/2019,3,1551997,1041106,1,1
541048,2/17/2019,4,1551997,1041105,2,2
541049,2/17/2019,1,1254723,1040774,1,1
541050,2/17/2019,1,1254725,1040774,3,3
541051,2/17/2019,1,1254732,1040774,1,1
541051,2/17/2019,2,1254732,1040776,1,1
541052,2/17/2019,1,1751514,1040774,1,1
541053,2/17/2019,1,43824775,1040774,1,1
541054,2/17/2019,1,43824779,1040774,1,1
541054,2/17/2019,2,43824779,1040776,1,1
541055,2/17/2019,1,1254729,1040774,1,1
541056,2/17/2019,1,1356194,1040774,1,1
541057,2/17/2019,1,1254716,1040776,1,1
541057,2/17/2019,2,1254716,1040774,2,2
541058,2/17/2019,1,1254733,10098739,4,4
541059,2/17/2019,1,1642075,1033341,1,1
541059,2/17/2019,2,1642075,10098739,2,2
541059,2/17/2019,3,1642075,1041108,1,1
541060,2/17/2019,1,1254721,10098739,3,3
541061,2/17/2019,1,1254708,1041108,1,1
541062,2/17/2019,1,1254734,10098739,2,2
541062,2/17/2019,2,1254734,110441,1,1
541063,2/17/2019,1,1254733,10098739,6,6
541063,2/17/2019,2,1254733,1038323,3,3
541064,2/17/2019,1,1254720,10098739,8,8
541064,2/17/2019,2,1254720,10137993,1,1
541064,2/17/2019,3,1254720,1038323,1,1
541064,2/17/2019,4,1254720,1038324,2,2
541066,2/17/2019,1,1751514,1038323,1,1
541066,2/17/2019,2,1751514,1038324,1,1
541068,2/17/2019,1,1254721,1038323,1,1
541068,2/17/2019,2,1254721,1038324,2,2
541068,2/17/2019,3,1254721,1041108,1,1
541069,2/17/2019,1,1633157,10098739,2,2
541069,2/17/2019,2,1633157,10137990,1,1
541069,2/17/2019,3,1633157,1038323,1,1
541069,2/17/2019,4,1633157,1038324,1,1
541069,2/17/2019,5,1633157,1041107,1,1
541070,2/17/2019,1,1254734,10098739,2,2
541070,2/17/2019,2,1254734,10137990,1,1
541070,2/17/2019,3,1254734,1038323,1,1
541070,2/17/2019,4,1254734,1041108,1,1
541070,2/17/2019,5,1254734,10135364,1,1
541070,2/17/2019,7,1254734,1041107,1,1
541071,2/17/2019,1,1254707,1033341,3,3
541071,2/17/2019,2,1254707,10135131,1,1
541071,2/17/2019,3,1254707,10098739,7,7
541071,2/17/2019,4,1254707,10136162,1,1
541071,2/17/2019,5,1254707,10137990,1,1
541071,2/17/2019,6,1254707,10138006,1,1
541071,2/17/2019,7,1254707,1038323,2,2
541071,2/17/2019,8,1254707,1038324,1,1
541071,2/17/2019,9,1254707,1040827,1,1
541071,2/17/2019,10,1254707,110441,3,3
541072,2/17/2019,1,1254726,1038323,1,1
541072,2/17/2019,2,1254726,1038324,1,1
541073,2/17/2019,1,43824775,1038323,1,1
541073,2/17/2019,2,43824775,1038324,1,1
541074,2/17/2019,1,1254708,10136162,1,1
541074,2/17/2019,2,1254708,10137990,1,1
541074,2/17/2019,3,1254708,1040725,1,1
541074,2/17/2019,4,1254708,1038323,3,3
541074,2/17/2019,5,1254708,1038324,1,1
541074,2/17/2019,6,1254708,110441,1,1
541074,2/17/2019,7,1254708,1041107,1,1
541074,2/17/2019,9,1254708,10133703,1,1
541075,2/17/2019,1,1642075,1040725,1,1
541075,2/17/2019,2,1642075,10098739,2,2
541075,2/17/2019,3,1642075,10137990,1,1
541075,2/17/2019,4,1642075,1038323,1,1
541075,2/17/2019,5,1642075,1038324,1,1
541076,2/17/2019,1,2191635,10098739,4,4
541076,2/17/2019,2,2191635,1038323,1,1
541076,2/17/2019,3,2191635,1038324,1,1
541076,2/17/2019,4,2191635,110441,2,2
541077,2/17/2019,1,2247773,1038323,1,1
541077,2/17/2019,2,2247773,110441,1,1
541078,2/17/2019,1,43825034,10098739,2,2
541079,2/17/2019,1,43824775,10098739,2,2
541079,2/17/2019,2,43824775,110441,1,1
541080,2/17/2019,1,2191635,10098739,6,6
541080,2/17/2019,2,2191635,110441,3,3
541080,2/17/2019,3,2191635,1038323,1,1
541081,2/17/2019,1,1492473,10098739,5,5
541081,2/17/2019,2,1492473,1038323,2,2
541081,2/17/2019,3,1492473,1038324,1,1
541081,2/17/2019,4,1492473,110441,3,3
541083,2/17/2019,1,43824777,10098739,2,2
541083,2/17/2019,2,43824777,10137993,1,1
541083,2/17/2019,3,43824777,1038323,1,1
541083,2/17/2019,4,43824777,1041107,1,1
541092,2/17/2019,1,1254686,10135132,5,5
541092,2/17/2019,2,1254686,10137992,26,26
541094,2/17/2019,1,1254686,10137993,18,18
541097,2/17/2019,1,43824751,10098739,3,3
541097,2/17/2019,2,43824751,10133703,3,3
541098,2/17/2019,1,1473294,10098739,1,1
541098,2/17/2019,2,1473294,1038323,1,1
541099,2/17/2019,1,1510339,1040774,6,6
541099,2/17/2019,2,1510339,1040776,1,1
541100,2/17/2019,1,1325219,1038323,1,1
541101,2/17/2019,1,1582521,10133703,1,1
541102,2/17/2019,1,43823998,1040765,1,1
541102,2/17/2019,2,43823998,1040774,3,3
541102,2/17/2019,3,43823998,1040776,1,1
541102,2/17/2019,4,43823998,1041106,1,1
541121,2/18/2019,1,1325537,10098739,4,4
541121,2/18/2019,2,1325537,110441,4,4
541122,2/18/2019,1,1720967,10098739,1,1
541123,2/18/2019,1,1318752,10098739,5,5
541123,2/18/2019,2,1318752,110441,4,4
541124,2/18/2019,1,43824138,10098739,12,12
541124,2/18/2019,2,43824138,110441,3,3
541125,2/18/2019,1,43825040,10098739,1,1
541126,2/18/2019,1,43824333,10098739,4,4
541126,2/18/2019,2,43824333,110441,4,4
541127,2/18/2019,1,43823703,10098739,11,11
541127,2/18/2019,2,43823703,110441,1,1
541128,2/18/2019,1,1255603,10098739,7,7
541128,2/18/2019,2,1255603,110441,2,2
541129,2/18/2019,1,43824028,10098739,8,8
541129,2/18/2019,2,43824028,110441,1,1
541130,2/18/2019,1,2250374,10098739,5,5
541131,2/18/2019,1,43824387,110441,2,2
541132,2/18/2019,1,1255617,10098739,3,3
541132,2/18/2019,2,1255617,1038324,1,1
541133,2/18/2019,1,2269865,10098739,4,4
541133,2/18/2019,2,2269865,110441,5,5
541133,2/18/2019,3,2269865,1038323,1,1
541134,2/18/2019,1,1255619,10098739,3,3
541134,2/18/2019,2,1255619,110441,2,2
541134,2/18/2019,3,1255619,1038323,1,1
541135,2/18/2019,1,1544800,10098739,1,1
541136,2/18/2019,1,1336816,10098739,3,3
541137,2/18/2019,1,1255626,10098739,1,1
541137,2/18/2019,2,1255626,110441,3,3
541137,2/18/2019,3,1255626,1038323,1,1
541138,2/18/2019,1,1255627,10098739,1,1
541139,2/18/2019,1,1442428,10098739,11,11
541139,2/18/2019,2,1442428,110441,5,5
541139,2/18/2019,3,1442428,1038323,1,1
541140,2/18/2019,1,1804173,1038323,1,1
541140,2/18/2019,2,1804173,1038324,1,1
541141,2/18/2019,1,1953383,10098739,5,5
541142,2/18/2019,1,2270199,10098739,18,18
541142,2/18/2019,2,2270199,110441,2,2
541143,2/18/2019,1,43824974,10098739,13,13
541144,2/18/2019,1,1850462,10098739,24,24
541144,2/18/2019,2,1850462,110441,4,4
541145,2/18/2019,1,1335033,10098739,9,9
541145,2/18/2019,2,1335033,110441,2,2
541146,2/18/2019,1,2270200,10098739,6,6
541147,2/18/2019,1,2251074,10098739,5,5
541148,2/18/2019,1,2079270,10098739,14,14
541148,2/18/2019,2,2079270,110441,2,2
541149,2/18/2019,1,2269727,10098739,17,17
541150,2/18/2019,1,43824313,10098739,5,5
541151,2/18/2019,1,2247827,10098739,7,7
541151,2/18/2019,2,2247827,110441,2,2
541152,2/18/2019,1,43824359,10098739,5,5
541152,2/18/2019,2,43824359,110441,3,3
541153,2/18/2019,1,1255624,10098739,8,8
541154,2/18/2019,1,2215388,10098739,2,2
541154,2/18/2019,2,2215388,110441,1,1
541155,2/18/2019,1,1255602,10098739,8,8
541155,2/18/2019,2,1255602,110441,4,4
541155,2/18/2019,3,1255602,1038324,1,1
541156,2/18/2019,1,1255628,10098739,4,4
541157,2/18/2019,1,43824840,10098739,10,10
541158,2/18/2019,1,43824946,10098739,3,3
541159,2/18/2019,1,1255128,10098739,11,11
541159,2/18/2019,2,1255128,1038324,1,1
541160,2/18/2019,1,1255129,10098739,2,2
541160,2/18/2019,2,1255129,110441,1,1
541161,2/18/2019,1,1344787,10098739,12,12
541162,2/18/2019,1,1255606,10098739,4,4
541163,2/18/2019,1,43824349,10098739,4,4
541163,2/18/2019,2,43824349,110441,1,1
541164,2/18/2019,1,1255613,110441,2,2
541165,2/18/2019,1,2209040,110441,4,4
541166,2/18/2019,1,43824511,10098739,3,3
541167,2/18/2019,1,1402387,10098739,14,14
541168,2/18/2019,1,1255618,10098739,22,22
541169,2/18/2019,1,1255629,10098739,9,9
541170,2/18/2019,1,1255625,110441,2,2
541171,2/18/2019,1,1255614,10098739,14,14
541171,2/18/2019,2,1255614,1038323,2,2
541171,2/18/2019,3,1255614,1038324,2,2
541172,2/18/2019,1,1255615,10098739,13,13
541172,2/18/2019,2,1255615,110441,11,11
541172,2/18/2019,3,1255615,1038323,2,2
541173,2/18/2019,1,1255630,10098739,2,2
541173,2/18/2019,2,1255630,110441,1,1
541174,2/18/2019,1,1388032,10098739,1,1
541174,2/18/2019,2,1388032,110441,1,1
541175,2/18/2019,1,1255621,10098739,5,5
541176,2/18/2019,1,2229469,10098739,9,9
541176,2/18/2019,2,2229469,110441,1,1
541177,2/18/2019,1,1255611,10098739,3,3
541178,2/18/2019,1,1264970,10098739,6,6
541178,2/18/2019,2,1264970,110441,1,1
541179,2/18/2019,1,1255622,10098739,1,1
541179,2/18/2019,2,1255622,110441,1,1
541180,2/18/2019,1,1838681,10098739,1,1
541181,2/18/2019,1,1996297,10098739,12,12
541181,2/18/2019,2,1996297,110441,3,3
541182,2/18/2019,1,1493988,110441,5,5
541183,2/18/2019,1,1977944,10098739,5,5
541184,2/18/2019,1,1996132,10098739,1,1
541184,2/18/2019,2,1996132,1038323,2,2
541229,2/18/2019,1,1325545,10098739,5,5
541230,2/18/2019,1,2269455,10098739,9,9
541231,2/18/2019,1,1509644,10133703,5,5
541232,2/18/2019,1,1509644,10133703,4,4
541233,2/18/2019,1,1509644,10133703,1,1
541234,2/18/2019,1,1509644,10133703,1,1
541235,2/18/2019,1,1509644,10133703,1,1
541236,2/18/2019,1,1509644,10133703,3,3
541236,2/18/2019,3,1509644,110441,1,1
541237,2/19/2019,1,1967444,10098739,2,2
541237,2/19/2019,2,1967444,10133703,4,4
541238,2/19/2019,1,43824737,1033341,1,1
541238,2/19/2019,2,43824737,10138004,1,1
541238,2/19/2019,3,43824737,1038324,1,1
541238,2/19/2019,4,43824737,10098739,1,1
541238,2/19/2019,5,43824737,1041108,1,1
541238,2/19/2019,6,43824737,10137993,1,1
541238,2/19/2019,8,43824737,10135364,1,1
541239,2/19/2019,1,1967893,1038324,1,1
541239,2/19/2019,2,1967893,10133703,4,4
541240,2/19/2019,1,43824877,1038323,1,1
541240,2/19/2019,2,43824877,10133703,3,3
541241,2/19/2019,1,2133267,10098739,2,2
541241,2/19/2019,2,2133267,1038324,1,1
541241,2/19/2019,3,2133267,10135364,1,1
541241,2/19/2019,5,2133267,10133703,6,6
541242,2/19/2019,1,1497989,10098739,4,4
541242,2/19/2019,2,1497989,1038324,1,1
541242,2/19/2019,3,1497989,110441,1,1
541242,2/19/2019,4,1497989,10133703,1,1
541243,2/19/2019,1,1384981,10098739,3,3
541243,2/19/2019,2,1384981,10133703,3,3
541244,2/19/2019,1,2100566,1038323,1,1
541244,2/19/2019,2,2100566,1038324,1,1
541244,2/19/2019,3,2100566,110441,1,1
541244,2/19/2019,4,2100566,10133703,4,4
541244,2/19/2019,5,2100566,10135358,2,2
541245,2/19/2019,1,2100570,10098739,2,2
541245,2/19/2019,2,2100570,110441,2,2
541245,2/19/2019,3,2100570,10133703,4,4
541246,2/19/2019,1,1311993,10098739,3,3
541246,2/19/2019,2,1311993,1038323,1,1
541246,2/19/2019,3,1311993,1038324,1,1
541246,2/19/2019,4,1311993,10135364,1,1
541246,2/19/2019,5,1311993,10133703,5,5
541247,2/19/2019,1,1385014,10098739,5,5
541247,2/19/2019,2,1385014,1038324,1,1
541247,2/19/2019,3,1385014,110441,3,3
541247,2/19/2019,4,1385014,10133703,5,5
541248,2/19/2019,1,1476818,1038323,1,1
541248,2/19/2019,2,1476818,10133703,4,4
541249,2/19/2019,1,1797488,1040774,1,1
541250,2/19/2019,1,1700442,10133703,3,3
541251,2/19/2019,1,1797488,10098739,2,2
541251,2/19/2019,2,1797488,10133703,3,3
541252,2/19/2019,3,1497991,10133703,5,5
541253,2/19/2019,1,1667662,1038323,1,1
541253,2/19/2019,2,1667662,10098739,1,1
541253,2/19/2019,3,1667662,10135138,1,1
541253,2/19/2019,4,1667662,10133703,4,4
541254,2/19/2019,1,1493821,10098739,6,6
541254,2/19/2019,2,1493821,1038323,2,2
541254,2/19/2019,3,1493821,1038324,2,2
541254,2/19/2019,4,1493821,10133703,6,6
541256,2/19/2019,1,1967447,10098739,1,1
541256,2/19/2019,2,1967447,1038323,1,1
541257,2/19/2019,1,1265636,10098739,2,2
541257,2/19/2019,2,1265636,10133703,4,4
541257,2/19/2019,4,1265636,10135138,1,1
541258,2/19/2019,1,1384958,10098739,1,1
541258,2/19/2019,2,1384958,1038323,1,1
541259,2/19/2019,1,2269694,10098739,1,1
541259,2/19/2019,2,2269694,110441,1,1
541259,2/19/2019,3,2269694,10133703,3,3
541260,2/19/2019,1,1967598,10133703,1,1
541261,2/19/2019,1,43824315,10133703,1,1
541262,2/19/2019,1,43823773,10133703,1,1
541263,2/19/2019,1,1431059,10133703,1,1
541264,2/19/2019,1,43824731,10133703,1,1
541265,2/19/2019,1,2168582,10133703,1,1
541266,2/19/2019,1,43824727,10133703,1,1
541267,2/19/2019,1,2269692,10133703,1,1
541268,2/19/2019,1,2208690,10133703,1,1
541269,2/19/2019,1,1912760,10133703,1,1
541270,2/19/2019,1,1431057,10133703,1,1
541271,2/19/2019,1,2269693,10133703,1,1
541272,2/19/2019,1,1833483,10133703,1,1
541273,2/19/2019,1,1543903,10133703,1,1
541274,2/19/2019,1,43823573,10133703,1,1
541275,2/19/2019,1,43824719,10133703,1,1
541276,2/19/2019,1,1833299,10133703,1,1
541277,2/19/2019,1,43824735,10133703,1,1
541278,2/19/2019,1,2269692,10138004,1,1
541278,2/19/2019,3,2269692,10133703,3,3
541279,2/19/2019,1,1833299,1038323,1,1
541279,2/19/2019,2,1833299,1038324,1,1
541279,2/19/2019,3,1833299,10137990,1,1
541279,2/19/2019,4,1833299,1033341,1,1
541279,2/19/2019,5,1833299,10098739,2,2
541279,2/19/2019,6,1833299,10137996,1,1
541279,2/19/2019,7,1833299,10133703,6,6
541280,2/19/2019,1,43823773,1038323,1,1
541280,2/19/2019,2,43823773,1038324,1,1
541280,2/19/2019,3,43823773,10098739,4,4
541280,2/19/2019,4,43823773,10133703,4,4
541281,2/19/2019,1,1543903,10133703,5,5
541282,2/19/2019,1,43823573,10098739,1,1
541282,2/19/2019,2,43823573,10137993,1,1
541282,2/19/2019,3,43823573,110441,1,1
541282,2/19/2019,4,43823573,10133703,4,4
541283,2/19/2019,1,1431059,10138004,1,1
541283,2/19/2019,2,1431059,10098739,1,1
541283,2/19/2019,3,1431059,1038323,1,1
541283,2/19/2019,4,1431059,10133703,4,4
541284,2/19/2019,1,1751541,10098739,2,2
541284,2/19/2019,2,1751541,1038323,1,1
541284,2/19/2019,3,1751541,110441,3,3
541284,2/19/2019,4,1751541,10133703,4,4
541285,2/19/2019,1,1912760,10137996,1,1
541285,2/19/2019,2,1912760,10137990,1,1
541285,2/19/2019,3,1912760,10098739,2,2
541285,2/19/2019,4,1912760,1033341,1,1
541285,2/19/2019,5,1912760,110441,1,1
541285,2/19/2019,6,1912760,10133703,4,4
541286,2/19/2019,1,2269693,10137990,1,1
541286,2/19/2019,2,2269693,10135139,1,1
541286,2/19/2019,3,2269693,10098739,2,2
541286,2/19/2019,4,2269693,1040725,1,1
541286,2/19/2019,5,2269693,10137993,1,1
541286,2/19/2019,7,2269693,10133703,5,5
541287,2/19/2019,1,1833483,10133703,3,3
541288,2/19/2019,1,43824731,10098739,2,2
541288,2/19/2019,2,43824731,10133703,4,4
541289,2/19/2019,1,43824735,10098739,1,1
541289,2/19/2019,2,43824735,10133703,5,5
541290,2/19/2019,1,43824727,10098739,1,1
541290,2/19/2019,2,43824727,10133703,1,1
541291,2/19/2019,1,1431057,10098739,1,1
541291,2/19/2019,2,1431057,10135131,1,1
541291,2/19/2019,3,1431057,10133703,4,4
541292,2/19/2019,1,1889872,10098739,1,1
541292,2/19/2019,2,1889872,110441,1,1
541293,2/19/2019,1,1967598,10137990,1,1
541293,2/19/2019,2,1967598,10137993,1,1
541293,2/19/2019,3,1967598,1038323,1,1
541293,2/19/2019,4,1967598,10098739,2,2
541293,2/19/2019,5,1967598,110441,1,1
541293,2/19/2019,6,1967598,10133703,4,4
541294,2/19/2019,1,43824315,10098739,1,1
541294,2/19/2019,2,43824315,10133703,5,5
541294,2/19/2019,3,43824315,1041107,1,1
541295,2/19/2019,1,2168582,10098739,1,1
541295,2/19/2019,2,2168582,10137990,1,1
541295,2/19/2019,3,2168582,1038323,1,1
541295,2/19/2019,4,2168582,10138004,1,1
541295,2/19/2019,5,2168582,10133703,4,4
541296,2/19/2019,1,2269872,10135138,1,1
541297,2/19/2019,1,43824719,10133703,4,4
541298,2/19/2019,1,1912593,1033341,1,1
541298,2/19/2019,2,1912593,10135139,1,1
541298,2/19/2019,3,1912593,10098739,4,4
541298,2/19/2019,4,1912593,1040827,1,1
541298,2/19/2019,5,1912593,10133703,5,5
541299,2/19/2019,1,2255438,10137993,1,1
541299,2/19/2019,2,2255438,10133703,3,3
541300,2/19/2019,1,2168603,10098739,3,3
541300,2/19/2019,2,2168603,1038323,1,1
541300,2/19/2019,3,2168603,1038324,1,1
541300,2/19/2019,4,2168603,110441,1,1
541300,2/19/2019,5,2168603,10133703,4,4
541301,2/19/2019,1,1889959,1038323,1,1
541302,2/19/2019,1,1889872,1041108,1,1
541302,2/19/2019,2,1889872,10133703,3,3
541303,2/19/2019,1,2075234,10138006,1,1
541303,2/19/2019,2,2075234,10098739,1,1
541303,2/19/2019,4,2075234,10133703,3,3
541304,2/19/2019,1,43824779,10098739,3,3
541304,2/19/2019,2,43824779,1038323,1,1
541304,2/19/2019,3,43824779,110441,1,1
541305,2/19/2019,1,1673776,10098739,9,9
541305,2/19/2019,2,1673776,1038323,1,1
541305,2/19/2019,3,1673776,1038324,2,2
541305,2/19/2019,4,1673776,110441,1,1
541306,2/19/2019,1,1254716,10098739,11,11
541306,2/19/2019,2,1254716,1038323,2,2
541306,2/19/2019,3,1254716,1038324,2,2
541306,2/19/2019,4,1254716,110441,4,4
541307,2/19/2019,1,43824773,1038324,2,2
541308,2/19/2019,1,43824771,1038323,1,1
541308,2/19/2019,2,43824771,1038324,1,1
541309,2/19/2019,1,1254710,10098739,9,9
541309,2/19/2019,2,1254710,1038323,2,2
541309,2/19/2019,3,1254710,110441,4,4
541309,2/19/2019,4,1254710,10133703,5,5
541310,2/19/2019,1,1751532,10098739,13,13
541310,2/19/2019,2,1751532,110441,3,3
541311,2/19/2019,1,1254728,10098739,12,12
541311,2/19/2019,2,1254728,1038323,2,2
541311,2/19/2019,3,1254728,1038324,1,1
541311,2/19/2019,4,1254728,110441,2,2
541312,2/19/2019,1,1356194,10098739,10,10
541312,2/19/2019,2,1356194,1038323,1,1
541312,2/19/2019,3,1356194,1038324,1,1
541312,2/19/2019,4,1356194,110441,5,5
541313,2/19/2019,1,1254729,10098739,8,8
541313,2/19/2019,2,1254729,1038323,2,2
541313,2/19/2019,3,1254729,1038324,2,2
541313,2/19/2019,4,1254729,110441,4,4
541314,2/19/2019,1,1912451,10133703,4,4
541315,2/19/2019,1,1254731,10133703,4,4
541316,2/19/2019,1,1551997,10133703,4,4
541317,2/19/2019,1,43824769,10133703,4,4
541318,2/19/2019,1,1912432,10133703,4,4
541319,2/19/2019,1,1912451,10135131,1,1
541319,2/19/2019,2,1912451,10098739,1,1
541319,2/19/2019,3,1912451,1038323,1,1
541319,2/19/2019,4,1912451,10137993,1,1
541319,2/19/2019,5,1912451,110441,2,2
541319,2/19/2019,6,1912451,10133703,4,4
541320,2/19/2019,1,1551997,10137996,1,1
541320,2/19/2019,2,1551997,10135139,1,1
541320,2/19/2019,3,1551997,10098739,4,4
541320,2/19/2019,4,1551997,10137990,1,1
541320,2/19/2019,5,1551997,1038323,2,2
541320,2/19/2019,6,1551997,1038324,1,1
541320,2/19/2019,7,1551997,110441,1,1
541320,2/19/2019,9,1551997,10133703,1,1
541321,2/19/2019,1,43824769,10098739,2,2
541321,2/19/2019,2,43824769,10137990,1,1
541321,2/19/2019,3,43824769,1038323,1,1
541321,2/19/2019,4,43824769,1033341,1,1
541321,2/19/2019,5,43824769,10133703,5,5
541322,2/19/2019,1,1912432,10137996,1,1
541322,2/19/2019,2,1912432,1038323,1,1
541322,2/19/2019,3,1912432,10135138,1,1
541322,2/19/2019,4,1912432,10133703,4,4
541323,2/19/2019,1,1254731,10137990,2,2
541323,2/19/2019,2,1254731,10135131,1,1
541323,2/19/2019,3,1254731,10098739,10,10
541323,2/19/2019,4,1254731,10137996,1,1
541323,2/19/2019,5,1254731,1041108,1,1
541323,2/19/2019,6,1254731,1038323,3,3
541323,2/19/2019,7,1254731,1038324,4,4
541323,2/19/2019,8,1254731,10137993,1,1
541323,2/19/2019,9,1254731,1040827,1,1
541323,2/19/2019,10,1254731,110441,2,2
541323,2/19/2019,11,1254731,10135138,1,1
541323,2/19/2019,12,1254731,10133703,4,4
541324,2/19/2019,1,1254732,10098739,10,10
541324,2/19/2019,2,1254732,1038323,3,3
541324,2/19/2019,3,1254732,1038324,2,2
541324,2/19/2019,4,1254732,110441,1,1
541325,2/19/2019,1,1254725,10098739,7,7
541325,2/19/2019,2,1254725,1038323,3,3
541325,2/19/2019,3,1254725,1038324,1,1
541325,2/19/2019,4,1254725,110441,1,1
541325,2/19/2019,5,1254725,10135364,1,1
541325,2/19/2019,6,1254725,10133703,4,4
541330,2/20/2019,1,1254689,1040774,3,3
541330,2/20/2019,2,1254689,1040776,1,1
541331,2/20/2019,1,1623353,1040774,2,2
541331,2/20/2019,2,1623353,1040776,1,1
541332,2/20/2019,1,1464986,1040776,1,1
541333,2/20/2019,1,1739860,1040774,1,1
541334,2/20/2019,2,1254691,1040776,6,6
541334,2/20/2019,3,1254691,1040774,12,12
541335,2/20/2019,1,1254688,1040774,5,5
541335,2/20/2019,2,1254688,1040776,1,1
541336,2/20/2019,2,1352917,1040776,1,1
541336,2/20/2019,3,1352917,1040774,10,10
541337,2/20/2019,2,1265792,1040776,4,4
541337,2/20/2019,3,1265792,1040774,10,10
541338,2/20/2019,1,1487485,1040774,3,3
541339,2/20/2019,1,1464940,1040774,7,7
541339,2/20/2019,2,1464940,1040776,3,3
541340,2/20/2019,1,1665188,1040774,4,4
541340,2/20/2019,2,1665188,1040776,1,1
541341,2/20/2019,1,1264951,1040776,3,3
541341,2/20/2019,2,1264951,1040774,7,7
541342,2/20/2019,1,1408777,1040774,3,3
541342,2/20/2019,2,1408777,1040776,2,2
541342,2/20/2019,3,1408777,10133703,1,1
541343,2/20/2019,2,1664631,1040776,1,1
541343,2/20/2019,3,1664631,1040774,3,3
541344,2/20/2019,1,1477237,1040774,5,5
541344,2/20/2019,2,1477237,1040776,1,1
